,scores,labels,predicted_emotion_idx,predicted_emotion_score,predicted_emotion_label
gold_02652,"[8.908345421332342e-07, 3.0564626740670064e-06, 1.8216958324046573e-06, 0.9999669790267944, 2.1709945940528996e-05, 1.3186482306082326e-07, 7.516258619943983e-07, 4.49645085609518e-06, 7.391178513671548e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999669790267944,开心/happy
gold_02653,"[0.0002475236833561212, 5.979622437735088e-05, 3.367411773069762e-05, 0.001148907351307571, 0.9979187846183777, 5.062257741883514e-07, 0.00019504415104165673, 0.0003952053957618773, 5.313555107022694e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9979187846183777,中立/neutral
gold_02654,"[0.005963887553662062, 0.0031151478178799152, 0.0013383819023147225, 0.8694950938224792, 0.09515925496816635, 9.037402924150229e-05, 0.017914628610014915, 0.0069060190580785275, 1.716083352221176e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.8694950938224792,开心/happy
gold_02655,"[1.1648357030935585e-05, 4.942379382555373e-05, 1.574511406943202e-05, 1.6445250366814435e-05, 2.4690378268132918e-05, 2.1624223336402792e-06, 0.9998574256896973, 9.757091902429238e-06, 1.2614784282050095e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.9998574256896973,难过/sad
gold_02656,"[0.005759998690336943, 0.0015506212366744876, 0.0022953615989536047, 0.011335466057062149, 0.06095310300588608, 5.09650053572841e-05, 0.9100870490074158, 0.007418158929795027, 0.0005493685021065176]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.9100870490074158,难过/sad
gold_02657,"[0.0005673725972883403, 0.0007451488054357469, 0.0011331744026392698, 0.9541685581207275, 0.014086708426475525, 0.00024422816932201385, 0.013960413634777069, 0.000682653917465359, 0.014411678537726402]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9541685581207275,开心/happy
gold_02658,"[0.011670545674860477, 0.003414527280256152, 0.011252636089920998, 0.01663682423532009, 0.3342726528644562, 4.116241598239867e-06, 0.13365964591503143, 0.48902639746665955, 6.268548168009147e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.48902639746665955,吃惊/surprised
gold_02659,"[0.7648414373397827, 0.0005448652664199471, 0.0009347776067443192, 0.09288977831602097, 0.07612048834562302, 0.000256374420132488, 0.06260857731103897, 0.0017975092632696033, 6.1553309933515266e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.7648414373397827,生气/angry
gold_02660,"[0.04307737946510315, 0.020198354497551918, 0.0073107704520225525, 0.05486894026398659, 0.6456441283226013, 6.864840543130413e-05, 0.03661064803600311, 0.1892363280057907, 0.0029848229605704546]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6456441283226013,中立/neutral
gold_02661,"[3.8215013773879036e-05, 3.416338950046338e-05, 4.087917841388844e-05, 0.9994767308235168, 0.00020438164938241243, 8.488067578582559e-06, 6.024709728080779e-05, 4.422319761943072e-05, 9.275208140024915e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9994767308235168,开心/happy
gold_02662,"[0.1232755035161972, 0.007645746227353811, 0.009308893233537674, 0.48570528626441956, 0.30741071701049805, 0.0007571426103822887, 0.04248044639825821, 0.023333236575126648, 8.302224159706384e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.48570528626441956,开心/happy
gold_02663,"[0.11909357458353043, 0.05717631056904793, 0.0066553340293467045, 0.568308413028717, 0.20634272694587708, 0.0031963626388460398, 0.012798800133168697, 0.021811066195368767, 0.0046173520386219025]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.568308413028717,开心/happy
gold_02664,"[0.01761101558804512, 0.0010790328960865736, 0.0019907308742403984, 0.7340177297592163, 0.06597751379013062, 2.9264860131661408e-05, 0.15949220955371857, 0.019695855677127838, 0.0001066328477463685]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.7340177297592163,开心/happy
gold_02665,"[0.06268759071826935, 0.006542078219354153, 0.004645925480872393, 0.0907612293958664, 0.009387942031025887, 0.0002185594494221732, 0.8005822896957397, 0.023855166509747505, 0.001319177565164864]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.8005822896957397,难过/sad
gold_02666,"[0.385235071182251, 0.00724790571257472, 0.007519485428929329, 0.0331130288541317, 0.009391982108354568, 0.00028761179419234395, 0.5239763855934143, 0.0323759950697422, 0.0008525719749741256]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.5239763855934143,难过/sad
gold_02667,"[0.00711639691144228, 0.0007553056348115206, 0.0005854076007381082, 0.9621036648750305, 0.02350241132080555, 3.234102769056335e-05, 0.0023267471697181463, 0.003571784356608987, 5.974085070192814e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9621036648750305,开心/happy
gold_02668,"[0.03908921778202057, 0.02761647291481495, 0.010415170341730118, 0.10398213565349579, 0.39833247661590576, 0.0005979983252473176, 0.3767615556716919, 0.0421377457678318, 0.0010671900818124413]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.39833247661590576,中立/neutral
gold_02669,"[0.11881090700626373, 0.004184150602668524, 0.004271965008229017, 0.0021942993625998497, 0.06574785709381104, 8.837350833346136e-07, 0.002009316813200712, 0.8027026057243347, 7.800482853781432e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.8027026057243347,吃惊/surprised
gold_02670,"[0.11695995926856995, 0.004543896298855543, 0.012837560847401619, 0.11708085983991623, 0.12675587832927704, 6.388760084519163e-05, 0.4728497564792633, 0.1487817019224167, 0.00012649287236854434]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.4728497564792633,难过/sad
gold_02671,"[0.010913687758147717, 0.008286007679998875, 0.020422648638486862, 0.048013027757406235, 0.18146224319934845, 6.558118184329942e-05, 0.5265201926231384, 0.19267314672470093, 0.011643458157777786]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.5265201926231384,难过/sad
gold_02672,"[2.4525013941456564e-05, 4.418853495735675e-05, 7.399353489745408e-05, 0.0013186302967369556, 0.9980059266090393, 1.986628194572404e-05, 0.000212100290809758, 1.3201036381360609e-05, 0.0002875952632166445]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9980059266090393,中立/neutral
gold_02673,"[0.0003755078068934381, 0.00048330676509067416, 0.00048557997797615826, 0.0021241314243525267, 0.9901766180992126, 5.505798617377877e-05, 0.0014154862146824598, 0.00036369787994772196, 0.004520583897829056]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9901766180992126,中立/neutral
gold_02674,"[0.0002504413714632392, 0.0047538005746901035, 0.003115279134362936, 0.004566146992146969, 0.01651860773563385, 1.4157907912704104e-07, 0.0019062062492594123, 0.9413486123085022, 0.027540726587176323]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.9413486123085022,吃惊/surprised
gold_02675,"[6.292851321632043e-05, 2.8230819225427695e-05, 0.0001506461703684181, 0.001744482317008078, 0.9946152567863464, 6.70430679861056e-08, 0.00011966301826760173, 0.003278154181316495, 5.347768592400826e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9946152567863464,中立/neutral
gold_02676,"[0.004009229596704245, 0.003613315522670746, 0.003228371264412999, 0.6447221040725708, 0.30923208594322205, 8.153641101671383e-05, 0.015297960489988327, 0.018929535523056984, 0.0008859312511049211]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.6447221040725708,开心/happy
gold_02677,"[0.0056081498041749, 0.0034472045954316854, 0.004131542053073645, 0.07772926241159439, 0.8044297695159912, 4.840653491555713e-05, 0.08016631007194519, 0.024349752813577652, 8.954587246989831e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8044297695159912,中立/neutral
gold_02678,"[0.06480828672647476, 0.0030135789420455694, 0.7053558826446533, 0.05449850484728813, 0.0758514404296875, 0.005241584498435259, 0.04896116629242897, 0.02878703363239765, 0.013482469134032726]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",2,0.7053558826446533,恐惧/fearful
gold_02679,"[0.0037672994658350945, 0.0007508223643526435, 0.0013777364511042833, 0.025669200345873833, 0.05076869577169418, 1.0121124915940527e-07, 0.016362516209483147, 0.9012959003448486, 7.740060937067028e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.9012959003448486,吃惊/surprised
gold_02680,"[0.10241023451089859, 0.014723576605319977, 0.015082060359418392, 0.6579069495201111, 0.12337024509906769, 0.001367432763800025, 0.049962691962718964, 0.03417017310857773, 0.0010065993992611766]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.6579069495201111,开心/happy
gold_02681,"[0.5644658803939819, 0.014405290596187115, 0.006671437527984381, 0.00988074578344822, 0.2794647812843323, 5.5975218856474385e-05, 0.01825631596148014, 0.1067822203040123, 1.733123826852534e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.5644658803939819,生气/angry
gold_02682,"[0.015593910589814186, 0.00455390615388751, 0.0058181616477668285, 0.043252598494291306, 0.23585650324821472, 0.00020525124273262918, 0.6790489554405212, 0.014749092049896717, 0.0009217184851877391]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.6790489554405212,难过/sad
gold_02683,"[0.0001126691495301202, 0.00021167109662201256, 0.0002765014360193163, 0.985686719417572, 0.010804537683725357, 3.7812878872500733e-06, 0.0012537810252979398, 0.001646190881729126, 4.045185960421804e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.985686719417572,开心/happy
gold_02684,"[3.705754716065712e-05, 3.227208799216896e-05, 3.4229320590384305e-05, 0.9995259046554565, 0.00018423618166707456, 1.092347883968614e-05, 7.248586916830391e-05, 3.088985977228731e-05, 7.201793050626293e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9995259046554565,开心/happy
gold_02685,"[0.00012632676225621253, 0.0014691095566377044, 0.0028294557705521584, 0.009442363865673542, 0.9787915945053101, 3.101187030551955e-05, 0.0016972696175798774, 0.0036920695565640926, 0.0019206913420930505]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9787915945053101,中立/neutral
gold_02686,"[0.005514219868928194, 0.008920542895793915, 0.009518058970570564, 0.09832189977169037, 0.8356142044067383, 0.0019356225384399295, 0.019601020961999893, 0.005326948128640652, 0.015247524715960026]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8356142044067383,中立/neutral
gold_02687,"[1.0364379704697058e-05, 4.250580786901992e-06, 1.3962048797111493e-05, 7.274653762578964e-05, 0.9998598098754883, 2.17263192325845e-07, 1.612479354662355e-05, 1.5153808817558456e-05, 7.358787570410641e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9998598098754883,中立/neutral
gold_02688,"[0.008977124467492104, 0.00279113557189703, 0.0008794909808784723, 0.7953450679779053, 0.17080305516719818, 4.643659485736862e-05, 0.013126848265528679, 0.008028429932892323, 2.3535242235084297e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.7953450679779053,开心/happy
gold_02689,"[0.04898999258875847, 0.004757901653647423, 0.003304571146145463, 0.43822985887527466, 0.23590125143527985, 8.17311301943846e-05, 0.23706434667110443, 0.031646475195884705, 2.390318149991799e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.43822985887527466,开心/happy
gold_02690,"[0.5044458508491516, 0.05335249379277229, 0.034106794744729996, 0.13467270135879517, 0.06617666035890579, 0.0022108335979282856, 0.09691721946001053, 0.10472938418388367, 0.0033879780676215887]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.5044458508491516,生气/angry
gold_02691,"[0.015081873163580894, 0.1274242252111435, 0.012504441663622856, 0.03526166081428528, 0.09395653754472733, 0.0015675101894885302, 0.6804150938987732, 0.030433377251029015, 0.0033553079701960087]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.6804150938987732,难过/sad
gold_02692,"[0.00661791767925024, 0.0022016470320522785, 0.0042511518113315105, 0.2167155146598816, 0.44237464666366577, 2.6516668185649905e-06, 0.007822154089808464, 0.3199937045574188, 2.0626412151614204e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.44237464666366577,中立/neutral
gold_02693,"[0.01325097493827343, 0.0011442673858255148, 0.774965226650238, 0.05459989234805107, 0.04991890490055084, 0.0012802300043404102, 0.07339012622833252, 0.02950967848300934, 0.0019406944047659636]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",2,0.774965226650238,恐惧/fearful
gold_02694,"[9.654999303165823e-06, 4.669925601774594e-06, 6.635129102505744e-05, 0.0014611755032092333, 0.9983723759651184, 8.565417033423728e-07, 5.962593786534853e-05, 2.199819209636189e-05, 3.4675488223001594e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9983723759651184,中立/neutral
