,scores,labels,predicted_emotion_idx,predicted_emotion_score,predicted_emotion_label
gold_00790,"[0.039414044469594955, 0.005332521628588438, 0.014312177896499634, 0.13784916698932648, 0.1584463119506836, 5.0943068345077336e-05, 0.44947588443756104, 0.194405198097229, 0.0007138680084608495]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.44947588443756104,难过/sad
gold_00791,"[0.053802914917469025, 0.02177540399134159, 0.008756779134273529, 0.028420357033610344, 0.39601564407348633, 0.001180450082756579, 0.47620394825935364, 0.013709948398172855, 0.00013452518032863736]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.47620394825935364,难过/sad
gold_00792,"[0.005292448215186596, 0.35560712218284607, 0.007900968194007874, 0.032175369560718536, 0.02108941413462162, 0.0030720557551831007, 0.5521453619003296, 0.012881438247859478, 0.009835782460868359]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.5521453619003296,难过/sad
gold_00793,"[0.04353217035531998, 0.07546938955783844, 0.007286823820322752, 0.038187772035598755, 0.03457866609096527, 0.002952338894829154, 0.7808545231819153, 0.013692999258637428, 0.00344535568729043]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.7808545231819153,难过/sad
gold_00794,"[0.00089653191389516, 0.0005401005037128925, 0.0005198739236220717, 0.9136414527893066, 0.07184343785047531, 1.280043215956539e-05, 0.00956993643194437, 0.0029747653752565384, 1.1142520861540106e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9136414527893066,开心/happy
gold_00795,"[0.11975865066051483, 0.010018543340265751, 0.025644369423389435, 0.2659332752227783, 0.0974525436758995, 9.5933057309594e-05, 0.09369396418333054, 0.3862253427505493, 0.0011773579753935337]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.3862253427505493,吃惊/surprised
gold_00796,"[0.014780879020690918, 0.519616425037384, 0.007555242162197828, 0.04969983175396919, 0.2801242172718048, 0.001501200720667839, 0.022535376250743866, 0.045507702976465225, 0.05867912247776985]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",1,0.519616425037384,厌恶/disgusted
gold_00797,"[0.009820961393415928, 0.008159289136528969, 0.005639843642711639, 0.18133702874183655, 0.5912709832191467, 2.2669004465569742e-05, 0.03458152711391449, 0.16884250938892365, 0.0003252401074860245]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5912709832191467,中立/neutral
gold_00798,"[0.00041179510299116373, 0.0003472270618658513, 0.0006536930450238287, 0.9932448267936707, 0.0022832637187093496, 2.8170636142021976e-05, 0.0014224826591089368, 0.0013784249313175678, 0.00023018386855255812]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9932448267936707,开心/happy
gold_00799,"[0.010436009615659714, 0.003957245033234358, 0.003932696767151356, 0.8783752918243408, 0.03945254534482956, 4.587591683957726e-05, 0.018292153254151344, 0.045376941561698914, 0.00013126552221365273]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.8783752918243408,开心/happy
gold_00800,"[0.0004107542335987091, 0.00017929582099895924, 0.0002304174267919734, 0.0012103997869417071, 0.9920276999473572, 3.856109287880827e-06, 0.00528640067204833, 0.0006445797625929117, 6.697211119899293e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9920276999473572,中立/neutral
gold_00801,"[9.617647447157651e-05, 2.7146767024532892e-05, 6.72857859171927e-05, 0.00039029764593578875, 0.9990020394325256, 5.442185511128628e-07, 0.00014107087918091565, 0.00026971352053806186, 5.588977728621103e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9990020394325256,中立/neutral
gold_00802,"[0.010058398358523846, 0.004322637803852558, 0.010341502726078033, 0.015136055648326874, 0.8972235918045044, 6.767310696886852e-05, 0.01975170522928238, 0.04238447546958923, 0.000713912071660161]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8972235918045044,中立/neutral
gold_00803,"[0.06420537084341049, 0.0029340432956814766, 0.007392730098217726, 0.0545954629778862, 0.5256114602088928, 7.74239560996648e-06, 0.013956272974610329, 0.33126577734947205, 3.115338768111542e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5256114602088928,中立/neutral
gold_00804,"[0.0001448101393179968, 0.00023229590442497283, 0.0005450784810818732, 0.9654682278633118, 0.03193429857492447, 0.00010782908066175878, 0.0011374145979061723, 0.00018522010941524059, 0.0002448365848977119]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9654682278633118,开心/happy
gold_00805,"[0.09271909296512604, 0.023092158138751984, 0.02009578049182892, 0.025357432663440704, 0.7218928933143616, 0.002159669529646635, 0.09059406816959381, 0.021067015826702118, 0.003021869109943509]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.7218928933143616,中立/neutral
gold_00806,"[0.9842616319656372, 0.001790944137610495, 0.0005501394043676555, 0.0008428700384683907, 0.0009708242723718286, 1.7366854081046768e-05, 0.005259983707219362, 0.006271311081945896, 3.494753400445916e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.9842616319656372,生气/angry
gold_00807,"[0.4444136321544647, 0.027793746441602707, 0.01708369515836239, 0.024988286197185516, 0.17126983404159546, 0.0002805843541864306, 0.08963306248188019, 0.19280774891376495, 0.031729377806186676]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.4444136321544647,生气/angry
gold_00808,"[0.00876669492572546, 0.00230656866915524, 0.0019387537613511086, 0.14725950360298157, 0.7149097919464111, 0.00029275452834554017, 0.11966434866189957, 0.003940477967262268, 0.0009211245342157781]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.7149097919464111,中立/neutral
gold_00809,"[0.0009275746415369213, 0.007023874204605818, 0.008333432488143444, 0.007661597337573767, 0.20159827172756195, 0.0002659657911863178, 0.02893705479800701, 0.005761487875133753, 0.7394906878471375]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.7394906878471375,<unk>
gold_00810,"[0.0037688380107283592, 0.0009164767689071596, 0.001539559569209814, 0.08892084658145905, 0.5877184867858887, 0.04202910512685776, 0.1541370004415512, 4.168306986684911e-05, 0.12092804163694382]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5877184867858887,中立/neutral
gold_00811,"[0.014163236133754253, 0.0005499032558873296, 0.0008940639090724289, 0.0012797210365533829, 0.0020365621894598007, 2.7366660049210623e-08, 0.0017895052442327142, 0.9792789220809937, 8.01541409600759e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.9792789220809937,吃惊/surprised
gold_00812,"[0.047927286475896835, 0.004554682411253452, 0.005587124731391668, 0.09795770794153214, 0.3869558572769165, 0.0002571522491052747, 0.4381530284881592, 0.018252642825245857, 0.00035452726297080517]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.4381530284881592,难过/sad
gold_00813,"[0.005623502191156149, 0.002242359332740307, 0.0020182784646749496, 0.021619433537125587, 0.007205692119896412, 2.738566990956315e-07, 0.012076814658939838, 0.9491856098175049, 2.805150143103674e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.9491856098175049,吃惊/surprised
gold_00814,"[0.01534964144229889, 0.006925813388079405, 0.005735259503126144, 0.6514450907707214, 0.04288998618721962, 1.921349758049473e-05, 0.03200538456439972, 0.24527938663959503, 0.00035010071587748826]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.6514450907707214,开心/happy
gold_00815,"[4.5754331949865445e-06, 8.896327017282601e-06, 1.255673669220414e-05, 9.216592843586113e-06, 0.999859094619751, 3.3706157864799025e-08, 5.095882443129085e-05, 5.120268906466663e-05, 3.4010818126262166e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.999859094619751,中立/neutral
gold_00816,"[0.00015679976786486804, 0.00021296316117513925, 0.00028849192312918603, 0.017037183046340942, 0.9804675579071045, 4.024778172606602e-05, 0.001592437387444079, 0.00016703159781172872, 3.717841173056513e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9804675579071045,中立/neutral
gold_00817,"[0.005197672173380852, 0.003872755216434598, 0.0020709317177534103, 0.00962669588625431, 0.9706975221633911, 0.00017559030675329268, 0.0035113978665322065, 0.004023519344627857, 0.0008238587761297822]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9706975221633911,中立/neutral
gold_00818,"[4.669087047659559e-06, 4.723745860246709e-06, 5.702132511942182e-06, 0.9999604225158691, 1.0212568668066524e-05, 2.4016435418161564e-06, 4.350581548351329e-06, 2.6893437734543113e-06, 4.74725675303489e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999604225158691,开心/happy
gold_00819,"[0.19914522767066956, 0.002349753398448229, 0.002267745090648532, 0.10743136703968048, 0.035284947603940964, 0.00011381752847228199, 0.6391207575798035, 0.014273708686232567, 1.2747973414661828e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.6391207575798035,难过/sad
gold_00820,"[0.13062481582164764, 0.021885141730308533, 0.005991603247821331, 0.014448322355747223, 0.025508007034659386, 1.0263268450216856e-05, 0.028634367510676384, 0.7724477648735046, 0.000449665414635092]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.7724477648735046,吃惊/surprised
gold_00821,"[0.3809867203235626, 0.031359169632196426, 0.10172388702630997, 0.03292429819703102, 0.32105907797813416, 0.04914948716759682, 0.061801761388778687, 0.009172046557068825, 0.011823579668998718]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.3809867203235626,生气/angry
gold_00822,"[0.00014274184650275856, 0.00022761730360798538, 0.00012382480781525373, 0.8187997937202454, 0.17909233272075653, 7.575323979835957e-05, 0.0014776119496673346, 5.833070827065967e-05, 1.960406734724529e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.8187997937202454,开心/happy
gold_00823,"[0.003121201880276203, 0.0014832947636023164, 0.0010236789239570498, 0.001768269226886332, 0.017399784177541733, 3.279892189311795e-05, 0.9723442196846008, 0.002752600936219096, 7.42264383006841e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.9723442196846008,难过/sad
gold_00824,"[0.00013797236897516996, 3.960992216889281e-06, 3.7630536553479033e-06, 0.0004092365561518818, 0.9993720650672913, 5.953066875008517e-07, 6.352218770189211e-05, 6.602588655368891e-06, 2.267653826493188e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9993720650672913,中立/neutral
gold_00825,"[4.833127150050132e-06, 1.0807550097524654e-05, 3.850924258586019e-06, 0.9999494552612305, 9.952955224434845e-06, 3.7424106835715065e-07, 2.710872195166303e-06, 1.6832742403494194e-05, 1.1808840554294875e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999494552612305,开心/happy
gold_00826,"[6.43713865429163e-05, 0.0006165552185848355, 0.00017407613631803542, 0.0010805142810568213, 0.988820493221283, 4.124397037230665e-06, 0.008609983138740063, 0.0005988037446513772, 3.1138508347794414e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.988820493221283,中立/neutral
gold_00827,"[0.9998238682746887, 8.599774446338415e-05, 4.961724243912613e-06, 1.0460466000949964e-05, 4.224163421895355e-05, 2.9588447887363145e-06, 8.614034413767513e-06, 1.7163467418868095e-05, 3.816182470472995e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.9998238682746887,生气/angry
gold_00828,"[0.006473685149103403, 0.002301712753251195, 0.013795132748782635, 0.014735774137079716, 0.06029192730784416, 0.00019672379130497575, 0.8914893269538879, 0.010468179360032082, 0.00024759717052802444]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.8914893269538879,难过/sad
gold_00829,"[4.425310251576775e-08, 2.443381390548893e-07, 1.8759943998247763e-07, 0.9999920129776001, 3.804764219239587e-07, 5.493092647412823e-10, 1.7041031696862774e-07, 6.9228021857270505e-06, 2.088292205826292e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999920129776001,开心/happy
gold_00830,"[0.00020724933710880578, 9.663648961577564e-05, 0.00012263949611224234, 0.020016778260469437, 0.9775325059890747, 3.8046004192437977e-05, 0.0018272126326337457, 6.410575588233769e-05, 9.493027755524963e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9775325059890747,中立/neutral
gold_00831,"[0.0034219278022646904, 0.00327202002517879, 0.003852134570479393, 0.5517125725746155, 0.3962118923664093, 4.301489389035851e-05, 0.007439920678734779, 0.03351375833153725, 0.0005327522521838546]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.5517125725746155,开心/happy
gold_00832,"[0.019379034638404846, 0.004303555469959974, 0.0015325326239690185, 0.01253891084343195, 0.919030487537384, 0.0015084765618667006, 0.02948666736483574, 0.0011176452971994877, 0.011102668941020966]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.919030487537384,中立/neutral
