,scores,labels,predicted_emotion_idx,predicted_emotion_score,predicted_emotion_label
gold_01873,"[0.001029633334837854, 3.6795427149627358e-06, 5.1134088607796e-06, 0.00019351718947291374, 2.1681962607544847e-05, 3.2284815012356693e-12, 8.63806635607034e-05, 0.9986599683761597, 2.365563966932882e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.9986599683761597,吃惊/surprised
gold_01874,"[0.8518474698066711, 0.00791381299495697, 0.004133094567805529, 0.01892825961112976, 0.0058577582240104675, 0.00010251964704366401, 0.06470320373773575, 0.046283166855573654, 0.00023060321109369397]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.8518474698066711,生气/angry
gold_01875,"[0.0020704856142401695, 0.0012365261791273952, 0.0023363789077848196, 0.37478628754615784, 0.5440253615379333, 3.4424961086187977e-06, 0.004311819095164537, 0.07122305780649185, 6.71795987727819e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5440253615379333,中立/neutral
gold_01876,"[0.015811750665307045, 0.012378407642245293, 0.009940119460225105, 0.4412992596626282, 0.08527577668428421, 0.000115329930849839, 0.3076052963733673, 0.1193419098854065, 0.008232158608734608]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.4412992596626282,开心/happy
gold_01877,"[1.5545358778012996e-08, 3.3990843473219456e-09, 3.069715592829425e-09, 0.9999998807907104, 1.1767979657406613e-07, 2.9096651754656477e-09, 1.3802376130911398e-08, 2.14461803871302e-09, 1.8849011240718028e-10]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999998807907104,开心/happy
gold_01878,"[0.0014573299558833241, 0.0005426747375167906, 0.0006789531325921416, 0.7968268394470215, 0.007033584639430046, 3.128117498363281e-07, 0.0008390062139369547, 0.19134052097797394, 0.0012808040482923388]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.7968268394470215,开心/happy
gold_01879,"[0.08972986787557602, 0.027014629915356636, 0.005916318390518427, 0.06320615112781525, 0.5457679033279419, 0.0030356820207089186, 0.2236408293247223, 0.010350448079407215, 0.03133814409375191]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5457679033279419,中立/neutral
gold_01880,"[0.3579320013523102, 0.014423429034650326, 0.013004736974835396, 0.1432293802499771, 0.194590762257576, 0.0011976819951087236, 0.24091565608978271, 0.03439385071396828, 0.0003124898939859122]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.3579320013523102,生气/angry
gold_01881,"[0.000576070393435657, 0.0037220334634184837, 0.009249296970665455, 0.014392568729817867, 0.8128568530082703, 0.0004721754521597177, 0.04332853481173515, 0.0030790967866778374, 0.11232335865497589]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8128568530082703,中立/neutral
gold_01882,"[0.0046299216337502, 0.01247359998524189, 0.020098088309168816, 0.058879680931568146, 0.6801524758338928, 0.00040630355942994356, 0.10234298557043076, 0.04133952036499977, 0.07967739552259445]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6801524758338928,中立/neutral
gold_01883,"[0.005149154458194971, 0.0001940489892149344, 0.0001333199761575088, 0.001089574070647359, 0.9857229590415955, 2.7596983272815123e-05, 0.007515536621212959, 0.00016238607349805534, 5.345309091353556e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9857229590415955,中立/neutral
gold_01884,"[0.47451063990592957, 0.014141879044473171, 0.009589950554072857, 0.03423449769616127, 0.39146360754966736, 0.0009201672510243952, 0.0514121912419796, 0.023045960813760757, 0.000681122881360352]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.47451063990592957,生气/angry
gold_01885,"[0.0055582523345947266, 0.0025824594777077436, 0.0007584246341139078, 0.014690735377371311, 0.927362322807312, 0.0011070482432842255, 0.00822277832776308, 0.00048301593051292, 0.0392349474132061]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.927362322807312,中立/neutral
gold_01886,"[0.052154358476400375, 0.00250940746627748, 0.0032468244899064302, 0.46574729681015015, 0.22327706217765808, 0.0001162336120614782, 0.23195017874240875, 0.020698614418506622, 0.00030000851256772876]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.46574729681015015,开心/happy
gold_01887,"[0.0007373481639660895, 0.0014121208805590868, 0.00320534803904593, 0.0022740312851965427, 0.9757071137428284, 1.4177855518937577e-05, 0.002642428269609809, 0.011252135969698429, 0.002755299210548401]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9757071137428284,中立/neutral
gold_01888,"[0.10066518932580948, 0.07974661886692047, 0.022331658750772476, 0.4610622823238373, 0.0673251748085022, 0.001097436179406941, 0.10626190900802612, 0.157234787940979, 0.004274843726307154]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.4610622823238373,开心/happy
gold_01889,"[0.0011498596286401153, 0.006923264358192682, 0.005339180584996939, 0.013414897955954075, 0.6518720984458923, 0.00011150816135341302, 0.31460052728652954, 0.006556121166795492, 3.2469328289153054e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6518720984458923,中立/neutral
gold_01890,"[0.0034946633968502283, 0.0009848016779869795, 0.001173854456283152, 0.6442810297012329, 0.0067068743519485, 3.9909275528771104e-07, 0.0030085828620940447, 0.34034350514411926, 6.325299182208255e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.6442810297012329,开心/happy
gold_01891,"[0.01425330899655819, 0.0030011029448360205, 0.00435072323307395, 0.06671959161758423, 0.3457317054271698, 3.5202410799684e-05, 0.5272753834724426, 0.03853375092148781, 9.91521155810915e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.5272753834724426,难过/sad
gold_01892,"[0.0010910378769040108, 0.007619716227054596, 0.00487497029826045, 0.863027811050415, 0.07650835067033768, 0.0001589054736541584, 0.01594562456011772, 0.019058959558606148, 0.01171456091105938]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.863027811050415,开心/happy
gold_01893,"[0.2115253508090973, 0.055321063846349716, 0.0012143374187871814, 0.008449792861938477, 0.6750473976135254, 0.029309766367077827, 0.008039307780563831, 0.0004953754250891507, 0.010597671382129192]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6750473976135254,中立/neutral
gold_01894,"[0.011392300948500633, 0.04108700528740883, 0.02487780712544918, 0.5382800698280334, 0.13912433385849, 0.015687866136431694, 0.21531857550144196, 0.008195138536393642, 0.006036936771124601]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.5382800698280334,开心/happy
gold_01895,"[0.0027176635339856148, 0.0015286142006516457, 0.0006717027863487601, 0.12536050379276276, 0.85520339012146, 1.0487461622687988e-05, 0.0048880912363529205, 0.009614984504878521, 4.626965164788999e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.85520339012146,中立/neutral
gold_01896,"[0.010118984617292881, 0.0036567607894539833, 0.0035905223339796066, 0.029309643432497978, 0.9047869443893433, 0.0004598036175593734, 0.04223751276731491, 0.004452389664947987, 0.0013875282602384686]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9047869443893433,中立/neutral
gold_01897,"[0.0001089045763364993, 7.600284880027175e-05, 3.309926614747383e-05, 0.003406141884624958, 0.9958796501159668, 1.5403455108753406e-05, 0.0004030051932204515, 2.644625237735454e-05, 5.136909385328181e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9958796501159668,中立/neutral
gold_01898,"[1.714449899736792e-05, 0.0002777854388114065, 0.00022116002219263464, 8.109072223305702e-05, 0.00017836787446867675, 1.2043827837260324e-06, 0.9986162185668945, 0.0005523498402908444, 5.458445230033249e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.9986162185668945,难过/sad
gold_01899,"[0.0011726521188393235, 0.955366849899292, 0.00038103346014395356, 0.028666121885180473, 0.00870456825941801, 0.0013708863407373428, 0.0008381585939787328, 0.0005970786442048848, 0.002902624197304249]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",1,0.955366849899292,厌恶/disgusted
gold_01900,"[0.0011268426897004247, 0.00219877646304667, 0.002702616387978196, 0.20513129234313965, 0.5040247440338135, 1.4172208011586918e-06, 0.004809822887182236, 0.27982059121131897, 0.00018389853357803077]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5040247440338135,中立/neutral
gold_01901,"[0.008191431872546673, 0.0039721825160086155, 0.003581070574000478, 0.45077160000801086, 0.47695592045783997, 0.0006213771994225681, 0.05025661736726761, 0.005077914334833622, 0.000571936194319278]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.47695592045783997,中立/neutral
gold_01902,"[0.0036525665782392025, 0.0011690229875966907, 0.007761896122246981, 0.023086903616786003, 0.2508825659751892, 2.0189892893540673e-05, 0.6867926120758057, 0.026591671630740166, 4.25972139055375e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.6867926120758057,难过/sad
gold_01903,"[0.004851435776799917, 0.0004370420938357711, 0.00024553347611799836, 0.0013994151959195733, 0.9866452813148499, 9.742147994984407e-06, 0.0052834004163742065, 0.0011179903522133827, 1.01331970654428e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9866452813148499,中立/neutral
gold_01904,"[0.011087212711572647, 0.010676255449652672, 0.016004886478185654, 0.05101552605628967, 0.05332103371620178, 0.00010169468441745266, 0.7548794150352478, 0.10112954676151276, 0.0017844578251242638]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.7548794150352478,难过/sad
gold_01905,"[0.004666558001190424, 0.0008245448698289692, 0.0006910986849106848, 0.010937610641121864, 0.943533718585968, 2.033702685366734e-06, 0.01071951910853386, 0.028606580570340157, 1.8249729691888206e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.943533718585968,中立/neutral
gold_01906,"[7.889479456935078e-05, 6.656722689513117e-05, 5.563889499171637e-05, 0.9947590231895447, 0.0046480195596814156, 2.6615161914378405e-06, 0.00020223180763423443, 0.00018665753304958344, 3.1600967531630886e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9947590231895447,开心/happy
gold_01907,"[0.00031749813933856785, 0.00028189196018502116, 0.00040144097874872386, 0.008448625914752483, 0.9855296015739441, 1.0994893273164053e-05, 0.004021857865154743, 0.0009656463516876101, 2.2457130398834124e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9855296015739441,中立/neutral
gold_01908,"[0.0006182132638059556, 0.00014070245379116386, 0.0001274731766898185, 0.9865425825119019, 0.0013036489253863692, 3.1778216680322657e-07, 0.00032230527722276747, 0.010944114066660404, 7.029271387182234e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9865425825119019,开心/happy
gold_01909,"[0.0004219776892568916, 0.00012315095227677375, 0.00011956170055782422, 0.9981194138526917, 0.0006118845194578171, 1.3348486390896142e-05, 0.00022184659610502422, 0.000328693597111851, 4.012522549601272e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9981194138526917,开心/happy
gold_01910,"[0.017531922087073326, 0.006402146071195602, 0.005550522357225418, 0.09308017045259476, 0.6742194294929504, 0.00015245366375893354, 0.17859522998332977, 0.024294789880514145, 0.0001733152021188289]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6742194294929504,中立/neutral
gold_01911,"[0.00013829117233399302, 0.00013830211537424475, 9.959171438822523e-05, 0.00041299601434729993, 0.0010940873762592673, 3.26366794700661e-10, 0.008184839971363544, 0.9899318218231201, 7.181272110301506e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",7,0.9899318218231201,吃惊/surprised
gold_01912,"[0.029983896762132645, 0.010592371225357056, 0.006400550249963999, 0.265016108751297, 0.375620037317276, 2.762127769528888e-05, 0.04920593276619911, 0.2628929018974304, 0.0002605997142381966]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.375620037317276,中立/neutral
gold_01913,"[5.4913857638894115e-06, 2.350140675844159e-06, 3.5237428619439015e-06, 0.9998698234558105, 8.486318256473169e-05, 8.547075225351364e-08, 1.1215981430723332e-05, 2.2651394829154015e-05, 1.914125213886564e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9998698234558105,开心/happy
gold_01914,"[0.00013563600077759475, 0.00010522902448428795, 0.00018796439690049738, 0.9914602041244507, 0.001445492380298674, 4.3053367448919744e-07, 0.0002466312434989959, 0.006414670031517744, 3.7112320114829345e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9914602041244507,开心/happy
